SUBSCRIBER_ID#,ACCOUNT_ID#,CUSTOMER_ID#,GROUP_ID#,NAME,SUBSCRIBER_STATUS,STATUS_DATE,GENDER,BIRTHDATE,ID_TYPE,NATIONALITY,ACTIVATION_DATE,CUSTOMER_CLASS,SUBSCRIBER_TYPE,SUBSCRIPTION_PLAN_FAMILY_ID#,SUBSCRIPTION_PLAN_ID#,SERVICE_NUMBER#
81808669,1.1279E+17,11039398653,,عبدالله الجبوري,Active,2/15/2023,male,1/29/1985,ID Card,Egyptian,50:40.0,C+,Resedential,709009,819053,35225660
131881513,1.1436E+17,1.01101E+15,2.01991E+16,نورا الكردي,Active,1/22/2025,female,6/19/1976,ID Card,Egyptian,31:04.0,B+,Resedential,460473791,460473793,233528330
2202748697,1.12632E+17,1102704629,,يوسف الغامدي,Active,2/22/2015,male,12/24/1961,ID Card,Egyptian,00:00.0,A,Resedential,709009,460467830,35310630
126741497,1.0597E+17,1.01101E+15,,أحمد التميمي,Active,1/9/2025,male,9/24/1962,ID Card,Egyptian,40:14.0,C+,Resedential,709008,819049,553873642
122768902,1.3446E+17,11055636748,,ريم الهلالي,Active,7/29/2024,female,2/22/1971,ID Card,Egyptian,43:20.0,C+,Resedential,709008,819049,220360705
2201803209,1.14802E+17,1101758651,,عبدالله الهاشمي,Active,1/27/2013,male,3/16/1972,ID Card,Egyptian,00:00.0,B+,Resedential,460474435,460474448,35677552
2203175262,1.12592E+17,1103131273,,سلمان العتيبي,Active,6/24/2023,male,2/26/1976,Commercial,Egyptian,00:00.0,B,Resedential,709008,819049,503503477
66605236,1.2021E+17,11020188608,,شهد الهلالي,Active,3/6/2021,female,3/1/1984,ID Card,Egyptian,52:12.0,A,Resedential,709010,460467831,226098726
70866269,1.1008E+17,1.01101E+15,,أحمد الحربي,Active,9/11/2021,male,8/28/1991,ID Card,Egyptian,02:53.0,B,Resedential,709008,819049,404301598
2205657410,1.05372E+17,1.01101E+15,3205626549,فاطمة العنزي,Active,7/2/2017,female,11/24/1980,ID Card,Egyptian,43:23.0,B+,Non-Resedential,709015,879026,33733119
2208048949,1.05982E+17,1.01101E+15,,يوسف العتيبي,Active,3/13/2019,male,3/15/1984,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,34482545
2206887162,1.13002E+17,1106844996,,طارق العنزي,Active,3/5/2020,male,2/10/1974,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,225428900
63789124,1.0522E+17,11017034241,,مها التميمي,Active,7/19/2022,female,2/27/1997,ID Card,Egyptian,31:39.0,B+,Resedential,709008,819049,551968372
130452050,1.0095E+17,1.01821E+15,,مها القحطاني,Active,12/22/2024,female,9/23/1992,ID Card,Egyptian,55:21.0,B+,Resedential,709008,460465743,502285531
79083358,1.1234E+17,11036149832,,سارة الهلالي,Active,10/8/2022,female,6/8/1994,ID Card,Egyptian,27:52.0,B+,Resedential,709008,819051,882247389
1205122367,1.15812E+17,1105079362,99925071,جميلة العابد,Active,5/2/2025,female,4/15/1970,ID Card,Egyptian,12:43.0,B+,Resedential,460475889,460475890,502692559
133795106,1.1536E+17,1103439457,,رنا العراقي,Active,3/3/2025,female,8/12/1961,ID Card,Egyptian,18:02.0,B,Resedential,709008,819049,453306570
2201438191,1.11072E+17,1101393395,,ريم الشامي,Active,2/11/2012,female,1/28/1970,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,35223516
80071897,1.1879E+17,11037541151,,سارة التميمي,Active,12/3/2023,female,11/20/2002,ID Card,Egyptian,48:22.0,A,Resedential,709008,819049,237488365
51025677,1.0924E+17,11009829941,,طارق الكردي,Active,6/29/2019,male,1/1/1985,ID Card,Egyptian,20:48.0,C,Resedential,709008,819049,226220225
52179079,1.0506E+17,1.01101E+15,,سارة السبيعي,Active,9/10/2019,female,7/11/1963,ID Card,Egyptian,06:31.0,B,Resedential,709008,819049,237882411
75087954,1.1552E+17,11029532907,,سارة القحطاني,Active,3/8/2022,female,1/3/1960,ID Card,Egyptian,28:25.0,C+,Resedential,709008,819049,974590451
120951161,1.3442E+17,1.01101E+15,,مها الأنصاري,Active,6/13/2024,female,3/3/2002,ID Card,Egyptian,50:43.0,B+,Resedential,709008,819049,453664078
124074581,1.1293E+17,1104499121,2.01991E+16,محمود السبيعي,Active,5/14/2025,male,11/22/1985,ID Card,Egyptian,00:00.0,A,Resedential,460473729,460473731,453121540
129585839,1.1579E+17,11036803686,,هند الشامي,Active,12/8/2024,female,8/10/1959,ID Card,Egyptian,41:49.0,C+,Resedential,709009,819053,223278878
133591844,1.1859E+17,11064151629,,أحمد الدوسري,Active,2/27/2025,male,9/26/2002,ID Card,Egyptian,14:49.0,C+,Resedential,709009,819053,504231547
133255479,1.0018E+17,1.01101E+15,,سارة المصري,Suspended,4/22/2025,female,12/3/1976,ID Card,Egyptian,26:33.0,C+,Resedential,709008,819049,33730400
72489438,1.1536E+17,11024913983,,سارة الأنصاري,Active,11/15/2021,female,3/19/1986,ID Card,Egyptian,31:19.0,B+,Resedential,709008,819049,473207137
91374090,1.2642E+17,11046371194,,شهد العابد,Active,12/1/2024,female,1/27/1982,ID Card,Egyptian,10:22.0,C+,Resedential,709008,819049,972170102
2204180290,1.14142E+17,1104137085,,مها الشامي,Active,12/27/2024,female,11/29/1978,ID Card,Egyptian,00:00.0,C,Resedential,709008,819049,962403862
1206923743,1.16412E+17,1106881662,,طارق المصري,Suspended,10/17/2019,male,6/4/1977,ID Card,Egyptian,00:00.0,C+,Resedential,709011,819004,35190738
63286048,1.0227E+17,1.01101E+15,,ليلى الجبوري,Suspended,5/19/2025,female,1/28/1975,ID Card,Egyptian,47:01.0,C,Resedential,709008,819049,232947836
59821176,1.1849E+17,1.01101E+15,2.01991E+16,نورا الغامدي,Active,1/21/2022,female,2/6/1982,ID Card,Egyptian,32:25.0,A,Resedential,460473729,460473731,482899425
2206013245,1.12202E+17,1105970914,,سعيد الغامدي,Suspended,1/9/2025,male,11/27/1978,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,653300277
76907504,1.0191E+17,11014672064,,نورا السبيعي,Active,6/18/2022,female,1/10/1982,ID Card,Egyptian,23:21.0,A,Resedential,709008,819049,503476039
60532375,1.1186E+17,11015667871,,محمد الحربي,Active,7/28/2020,male,9/16/1978,ID Card,Egyptian,45:49.0,B+,Resedential,709009,819053,33529327
89593890,1.2594E+17,11044965141,,ريم الغامدي,Suspended,4/14/2025,female,11/29/2002,ID Card,Egyptian,01:04.0,C+,Resedential,709008,819049,222290864
54974692,1.0055E+17,11012492531,,أحمد العنزي,Active,1/19/2020,male,10/8/1967,ID Card,Egyptian,44:43.0,B+,Resedential,709008,819049,502696547
2206262450,1.12662E+17,1106220128,,عبدالله العابد,Active,2/5/2024,male,2/11/1952,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,483483584
82235191,1.1325E+17,11039673151,,يوسف الهاشمي,Active,5/30/2024,male,11/11/2003,ID Card,Egyptian,16:13.0,B,Resedential,709008,460465743,643005287
2200474641,1.11092E+17,1100472577,,سلمان الحسيني,Active,12/27/2009,male,4/15/1956,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,224476296
90613465,1.1564E+17,1104812485,,رنا الهلالي,Active,10/10/2023,female,1/5/1960,ID Card,Egyptian,11:03.0,A,Resedential,709010,460467831,228029037
2206164949,1.12012E+17,1106122623,,أحمد الخطيب,Active,3/28/2025,male,7/30/1965,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,932312891
76612509,1.1805E+17,11026324499,,فاطمة الجبوري,Active,6/4/2022,female,9/1/1985,ID Card,Egyptian,16:52.0,B+,Resedential,709008,819049,482442984
130874212,1.02E+17,11061885771,,سارة السبيعي,Active,1/1/2025,female,11/9/1987,ID Card,Egyptian,34:04.0,C+,Resedential,709008,819049,882792814
74337942,1.1321E+17,11028359546,,ليلى العتيبي,Active,3/5/2025,female,7/15/1996,ID Card,Egyptian,30:15.0,B,Resedential,709008,819049,473794050
70953571,1.1225E+17,1107842463,,جميلة السبيعي,Active,1/31/2022,female,7/3/1976,ID Card,Egyptian,28:02.0,B+,Resedential,709008,819049,503698399
80841235,1.013E+17,1.01101E+15,,نورا الشامي,Active,1/4/2023,female,10/13/1959,ID Card,Egyptian,04:11.0,C+,Resedential,709008,819049,554361613
129831566,1.3572E+17,1.01101E+15,,مها العراقي,Active,12/11/2024,female,4/20/1999,ID Card,Egyptian,00:00.0,B+,Resedential,709008,460465743,572312359
62799466,1.0883E+17,11016603459,,نورا الحسيني,Active,5/19/2022,female,9/15/1985,ID Card,Egyptian,15:53.0,B+,Resedential,709009,819053,503514533
51343285,1.0192E+17,11010069027,,مها المصري,Active,7/17/2019,female,9/1/2001,ID Card,Egyptian,24:24.0,B+,Resedential,709008,819049,132326295
85947310,1.0892E+17,1.01101E+15,,إبراهيم الكردي,Active,8/25/2024,male,8/18/1999,ID Card,Egyptian,15:03.0,A,Resedential,709008,819049,483797302
2207609350,1.14392E+17,1107568610,,عبدالله الشريف,Active,6/19/2020,male,11/1/1984,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,133144700
95777663,1.3451E+17,11050217386,,ريم الشريف,Active,2/7/2024,female,12/7/1963,ID Card,Egyptian,31:51.0,C+,Resedential,709008,819049,962861439
2202365761,1.01682E+17,1.01821E+15,,مها العنزي,Active,4/29/2018,female,9/24/1977,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,35191096
128204433,1.3396E+17,1.01101E+15,,محمود العنزي,Active,11/11/2024,male,3/31/1993,ID Card,Egyptian,00:22.0,B+,Resedential,709008,460465743,503812015
73898499,1.1939E+17,11027865822,,شهد الشريف,Active,7/23/2022,female,6/22/1988,ID Card,Egyptian,14:14.0,C+,Resedential,709009,819053,227092351
68605539,1.0276E+17,1.01101E+15,,يوسف المصري,Suspended,3/23/2025,male,1/18/1953,ID Card,Egyptian,32:02.0,A,Resedential,709009,819053,35254578
131673355,1.0346E+17,1.01791E+15,,محمود الخطيب,Active,1/18/2025,male,7/24/1995,ID Card,Egyptian,17:34.0,C+,Resedential,709008,819049,33285066
70138398,1.1489E+17,1.01101E+15,,أحمد الشريف,Active,10/8/2022,male,4/1/1992,ID Card,Egyptian,27:22.0,B,Resedential,709008,819049,404220764
86373285,1.2476E+17,11042992980,,خالد السبيعي,Active,6/26/2023,male,6/8/1992,ID Card,Egyptian,49:43.0,B+,Resedential,709008,819051,35062532
2203463733,1.13652E+17,1103419786,,جميلة الخطيب,Active,7/15/2015,female,6/13/1965,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,226883772
122436234,1.3509E+17,11055426580,,أحمد السبيعي,Suspended,1/26/2025,male,4/6/1954,ID Card,Egyptian,20:10.0,C+,Resedential,709008,819049,934719610
84952628,1.1931E+17,11041817028,,فاطمة الدوسري,Active,4/5/2024,female,3/17/1956,ID Card,Egyptian,38:14.0,C+,Resedential,709008,819049,224140009
2200989181,1.16052E+17,1100944026,,خالد العراقي,Active,10/28/2010,male,8/28/1995,ID Card,Egyptian,00:00.0,B+,Resedential,709009,460467830,235756120
73391931,1.1434E+17,11027380238,,شهد الحسيني,Active,12/28/2021,female,8/1/1994,ID Card,Egyptian,07:53.0,C+,Resedential,709008,819049,922824145
2201858276,1.16342E+17,1101813735,3201961657,سارة الهاشمي,Active,3/6/2013,female,1/1/1900,Passport,Egyptian,37:46.0,A,Non-Resedential,709015,879027,225097259
54273118,1.0053E+17,11012044680,2.01991E+16,محمود العنزي,Active,5/14/2025,male,10/22/1975,ID Card,Egyptian,50:10.0,A,Resedential,460005065,460005076,223250082
96323658,1.0053E+17,1.01791E+15,,شهد العتيبي,Active,2/21/2024,female,2/5/1973,ID Card,Egyptian,11:07.0,B+,Resedential,709008,819051,35255684
88053054,1.2473E+17,11043805041,,رنا العراقي,Active,6/28/2024,female,4/1/1978,ID Card,Egyptian,17:37.0,B+,Resedential,709008,819049,553712250
73100207,1.1424E+17,11026847329,,نورا العتيبي,Active,12/12/2021,female,12/18/1984,ID Card,Egyptian,29:53.0,C+,Resedential,709008,819049,842838464
80876358,1.0969E+17,1.01101E+15,,محمد الجبوري,Active,12/19/2024,male,11/10/1998,ID Card,Egyptian,17:23.0,C+,Resedential,709009,819053,227308872
124753241,1.0074E+17,1.01101E+15,,جميلة العتيبي,Active,4/8/2025,female,3/26/1988,ID Card,Egyptian,03:04.0,C,Resedential,709009,460465744,34150398
1205080161,1.0486E+17,1.01821E+15,,فاطمة العابد,Active,12/9/2022,female,9/27/1998,ID Card,Egyptian,32:04.0,B+,Resedential,709008,819051,952387524
55234451,1.0367E+17,11012609264,,طارق الكردي,Active,1/29/2020,male,4/7/1966,ID Card,Egyptian,02:02.0,B,Resedential,709008,819049,403402046
98292086,1.1453E+17,1103223624,,شهد الحسيني,Suspended,4/29/2025,female,10/8/1984,ID Card,Egyptian,14:13.0,A,Resedential,709009,460465744,225071758
75218525,1.068E+17,1.01101E+15,,خالد الدوسري,Active,3/14/2022,male,1/1/1990,ID Card,Egyptian,52:32.0,B+,Resedential,709008,819049,932340569
126597780,1.0355E+17,11011498257,,مها الحسيني,Active,10/14/2024,female,7/25/1995,ID Card,Egyptian,33:45.0,A,Resedential,709008,819049,453591142
62893501,1.0251E+17,1.01101E+15,,محمد الهلالي,Active,10/26/2020,male,4/6/1968,ID Card,Egyptian,18:42.0,B+,Resedential,709008,819049,553462386
133498451,1.3566E+17,11063962898,,شهد الهاشمي,Active,2/24/2025,female,1/28/1996,ID Card,Egyptian,42:46.0,C,Resedential,709010,460465745,233888540
2203468578,1.12532E+17,1103424631,,أحمد العنزي,Active,7/15/2015,male,5/18/1964,ID Card,Egyptian,00:00.0,B+,Resedential,709008,460467828,553555399
98051480,1.3579E+17,11052338033,,عبدالله الهلالي,Active,10/30/2024,male,2/8/1973,ID Card,Egyptian,30:38.0,C,Resedential,709008,460465743,553842755
2203956438,1.14572E+17,1103913128,,مها الدوسري,Active,1/6/2016,female,11/7/1953,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,35271406
2205803638,1.127E+17,1105761294,2.01991E+16,سعيد الكردي,Active,3/8/2025,male,7/16/1957,ID Card,Egyptian,00:00.0,B+,Resedential,460473729,460473731,502224267
132490400,1.0829E+17,11063133354,,هند الخطيب,Active,2/5/2025,female,9/30/1992,ID Card,Egyptian,54:12.0,B,Resedential,709010,460467831,233763712
70476972,1.0479E+17,1.01101E+15,,يوسف التميمي,Active,4/12/2024,male,2/5/1985,ID Card,Egyptian,44:40.0,C,Resedential,709008,819049,483466238
127705263,1.1242E+17,1.01101E+15,2.01991E+16,فاطمة الغامدي,Active,11/3/2024,female,6/17/1983,ID Card,Egyptian,51:57.0,A,Resedential,460473729,460473731,34273968
80227645,1.1165E+17,1.01101E+15,,جميلة الجبوري,Active,12/4/2022,female,6/1/1992,ID Card,Egyptian,18:12.0,B+,Resedential,709008,819049,934540728
85161389,1.0448E+17,1.01101E+15,,محمد الأنصاري,Suspended,3/7/2025,male,3/19/1983,ID Card,Egyptian,02:43.0,B,Resedential,709009,460467830,653355051
67919641,1.1528E+17,11021856192,,مها الدوسري,Active,5/11/2025,female,11/3/1973,ID Card,Egyptian,04:51.0,B,Resedential,709008,819049,952559429
2205648847,1.15612E+17,1105606482,,مها الجبوري,Active,1/8/2020,female,7/21/1996,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,452038350
86324045,1.2422E+17,11040972618,,فاطمة العراقي,Active,4/11/2024,female,9/23/1987,ID Card,Egyptian,04:37.0,B,Resedential,709010,819057,244781641
2207081645,1.08292E+17,1.01101E+15,,سارة الحربي,Active,8/9/2020,female,7/8/1990,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,623337431
67134812,1.0541E+17,1.01791E+15,,مها الجبوري,Active,4/9/2022,female,1/15/1987,ID Card,Egyptian,58:42.0,C+,Resedential,709008,819049,35726545
51636587,1.0483E+17,11010294079,,خالد العتيبي,Active,8/5/2019,male,11/6/1955,ID Card,Egyptian,49:09.0,B,Resedential,709008,819049,224636672
2206759791,1.15592E+17,1106717480,,عبدالله القحطاني,Suspended,1/14/2025,male,12/1/1952,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,34302375
59212407,1.1485E+17,1107918906,,رنا الحسيني,Suspended,5/4/2025,female,2/2/1963,ID Card,Egyptian,00:00.0,A+,Resedential,709008,819049,693567764
56051458,1.1098E+17,11013060868,,جميلة العابد,Active,12/31/2022,female,4/20/1988,ID Card,Egyptian,15:25.0,B,Resedential,709008,819049,553260023
128702982,1.3679E+17,11059939973,,نورا الحربي,Active,11/20/2024,female,7/29/2004,ID Card,Egyptian,47:54.0,B+,Resedential,709008,819051,221748258
2202681135,1.13812E+17,1102637052,,سعيد القحطاني,Active,4/26/2023,male,4/30/1980,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,553102271
70580751,1.0479E+17,11011310265,,جميلة الشامي,Active,8/31/2021,female,11/20/1979,ID Card,Egyptian,22:32.0,A,Resedential,709009,819056,225074288
1202009171,1.1008E+17,1.01791E+15,2602911830,مها الأنصاري,Active,7/25/2013,female,1/11/1992,ID Card,Egyptian,22:12.0,A,Resedential,460473729,460473731,502280807
2200555785,1.16282E+17,1100553569,,نورا الخطيب,Active,5/25/2009,female,1/1/1900,Passport,Egyptian,00:00.0,B+,Resedential,709008,819051,225100766
2207917902,1.03612E+17,1.01791E+15,,مها الأنصاري,Active,2/16/2019,female,10/1/2000,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,237984995
2205038453,1.03742E+17,1.01101E+15,,ليلى الجبوري,Active,1/5/2017,female,8/25/1990,ID Card,Egyptian,00:00.0,A,Resedential,709008,819049,223482845
63976524,1.0502E+17,11017125768,,شهد الخطيب,Active,2/13/2025,female,4/27/1974,ID Card,Egyptian,46:14.0,B,Resedential,709008,819049,573477655
87995030,1.2533E+17,11044119016,,يوسف السبيعي,Active,8/9/2023,male,1/1/1992,ID Card,Egyptian,12:34.0,B+,Resedential,709008,460465743,502040869
77002204,1.2357E+17,11033857276,,يوسف الأنصاري,Active,6/21/2022,male,4/3/1956,Passport,Yemeni,26:22.0,B+,Resedential,709008,460467828,237275090
2205817921,1.14072E+17,1105775578,,محمود العتيبي,Active,8/24/2017,male,9/10/1971,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,623532336
81708315,1.1713E+17,11018938793,,طارق الدوسري,Active,2/12/2023,male,6/26/2002,ID Card,Egyptian,09:09.0,B+,Resedential,709008,819049,552079135
2201621399,1.02112E+17,1.01101E+15,,نورا الحربي,Active,9/16/2012,female,5/19/1970,ID Card,Egyptian,00:00.0,A,Resedential,709008,819051,503383529
93638984,1.0538E+17,1.01101E+15,,خالد الهاشمي,Active,2/15/2025,male,5/14/1990,ID Card,Egyptian,24:52.0,B,Resedential,709009,819053,952561991
2204832746,1.15562E+17,1104789727,,سعيد الغامدي,Active,11/17/2016,male,5/14/1988,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,504581687
89532843,1.1958E+17,1.01791E+15,,ليلى الحسيني,Active,9/14/2023,female,12/30/2002,ID Card,Egyptian,46:32.0,B,Resedential,709008,460465743,554286921
57455595,1.0167E+17,11014448871,,محمد التميمي,Active,9/27/2023,male,2/1/1991,ID Card,Egyptian,46:10.0,B,Resedential,709008,819049,34918757
93402666,1.2906E+17,11047796511,,أحمد الشامي,Active,12/14/2023,male,6/6/1999,ID Card,Egyptian,33:41.0,C+,Resedential,709008,819049,241992925
52640372,1.1027E+17,11011012511,,سارة الخطيب,Active,10/3/2019,female,1/11/1993,ID Card,Egyptian,38:49.0,B+,Resedential,709008,819051,35513903
99715174,1.0179E+17,1.01101E+15,,ليلى الشريف,Active,5/20/2024,female,9/28/1982,ID Card,Egyptian,16:24.0,A,Resedential,709008,819051,34013807
53397767,1.0873E+17,1.01101E+15,,رنا الهلالي,Suspended,1/16/2025,female,3/15/1971,ID Card,Egyptian,41:25.0,B,Resedential,709008,819051,35442621
134764208,1.3558E+17,11064875068,,سلمان الدوسري,Active,3/30/2025,male,9/19/1987,ID Card,Egyptian,28:22.0,C,Resedential,709008,460465743,683279726
2205289746,1.14342E+17,1105247355,,أحمد الحربي,Active,10/12/2024,male,9/29/1967,ID Card,Egyptian,00:00.0,B+,Resedential,709008,460465743,235727356
60509916,1.1727E+17,11015659702,,ريم التميمي,Active,2/28/2025,female,2/17/1972,ID Card,Egyptian,17:25.0,C+,Resedential,709008,819049,453018242
2204980231,1.12632E+17,1104937223,,جميلة الكردي,Active,12/31/2016,female,7/14/1983,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,932509657
2206228756,1.15092E+17,1106186430,,سلمان الهاشمي,Active,7/10/2023,male,12/15/1964,ID Card,Egyptian,00:00.0,B+,Resedential,709008,460465743,863780911
2207437306,1.02782E+17,1.01101E+15,,نورا القحطاني,Active,2/11/2022,female,10/1/1984,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,552141640
2203292779,1.11822E+17,1103248820,,شهد الحسيني,Active,5/19/2022,female,2/3/1963,ID Card,Egyptian,00:00.0,B+,Resedential,709009,460465744,623537574
79015735,1.0561E+17,1.01101E+15,,هند العنزي,Active,10/5/2022,female,6/15/1994,ID Card,Egyptian,27:32.0,B+,Resedential,709008,819049,473708587
63555861,1.1046E+17,1.01101E+15,,سارة الكردي,Active,11/17/2020,female,3/15/1991,ID Card,Egyptian,53:09.0,B+,Resedential,709008,819049,501936808
64760248,1.0361E+17,1.01101E+15,,خالد الحربي,Active,9/23/2023,male,3/30/1975,ID Card,Egyptian,48:58.0,B+,Resedential,709008,819049,882477243
88140866,1.1942E+17,11022078081,,يوسف العراقي,Active,8/13/2023,male,8/17/1976,ID Card,Egyptian,23:22.0,B+,Resedential,709008,460465743,133277276
82418406,1.0956E+17,1.01101E+15,,ريم الجبوري,Active,3/5/2023,female,12/29/1987,ID Card,Egyptian,14:42.0,B,Resedential,709008,819049,643565617
60305289,1.0404E+17,1.01791E+15,,إبراهيم الحسيني,Active,7/19/2020,male,4/16/1989,ID Card,Egyptian,46:10.0,A,Resedential,709008,819049,235768265
127633621,1.0465E+17,1.01101E+15,,فاطمة الحسيني,Active,11/2/2024,female,2/2/1999,ID Card,Egyptian,08:34.0,B+,Resedential,709008,460465743,226488062
2201968160,1.11132E+17,1101923681,,مها الخطيب,Active,8/11/2024,female,9/23/1990,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819051,482078856
2207718931,1.12342E+17,1107678216,,ريم الخطيب,Active,12/27/2018,female,8/25/1975,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,223668540
76389412,1.16E+17,11031605987,,ليلى الغامدي,Active,5/22/2022,female,5/5/2005,ID Card,Egyptian,21:32.0,C+,Resedential,709008,819049,962660455
70079638,1.1445E+17,11023137500,,شهد الشامي,Active,8/9/2021,female,2/6/1993,ID Card,Egyptian,28:02.0,B,Resedential,709008,819049,841957194
60967226,1.0649E+17,11015851252,,نورا الشريف,Active,8/18/2020,female,7/12/1996,ID Card,Egyptian,47:11.0,A,Resedential,709008,819049,35083598
2206012508,1.0177E+17,1.01101E+15,,ريم الشامي,Active,6/15/2024,female,9/10/1975,ID Card,Egyptian,00:00.0,B,Resedential,709008,460465743,504812163
2204029844,1.13972E+17,1103986568,,محمد العتيبي,Active,8/1/2018,male,4/26/1968,ID Card,Egyptian,00:00.0,B+,Resedential,709008,460465743,502241545
2203661909,1.11922E+17,1103618406,,ريم الغامدي,Active,10/20/2015,female,11/30/1972,ID Card,Egyptian,00:00.0,B+,Resedential,709008,460465743,228377163
2208120734,1.14082E+17,1108084829,,سعيد القحطاني,Active,11/29/2021,male,1/16/1982,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,552500158
55291561,1.0212E+17,1.01791E+15,2.01991E+16,شهد الخطيب,Active,3/16/2025,female,1/4/1986,ID Card,Egyptian,17:40.0,C+,Resedential,460473729,460473731,238381422
82266408,1.1268E+17,1103570284,,هند الكردي,Active,5/6/2023,female,1/13/1945,ID Card,Egyptian,35:52.0,A,Resedential,709008,819052,225112215
56319726,1.0787E+17,11013387393,,فاطمة القحطاني,Active,3/15/2020,female,11/28/1976,ID Card,Egyptian,01:18.0,B+,Resedential,709008,819049,228630014
83941477,1.2187E+17,11041290125,,شهد المصري,Active,4/27/2023,female,7/28/1955,ID Card,Egyptian,42:48.0,C+,Resedential,709008,819049,481953367
62647046,1.1845E+17,11016540415,,سلمان العابد,Active,10/7/2024,male,6/20/1998,ID Card,Egyptian,33:07.0,C+,Resedential,709008,819049,33223168
86004862,1.0235E+17,1.01101E+15,,ليلى الحربي,Active,6/18/2023,female,6/25/1989,ID Card,Egyptian,32:02.0,B,Resedential,709008,819049,237026782
2201830022,1.16102E+17,1101785471,,ليلى الخطيب,Active,2/19/2013,female,4/12/1989,Passport,Egyptian,00:00.0,B,Resedential,709008,819049,224440760
2200003273,1.12982E+17,1100002618,,شهد العابد,Active,4/4/2006,female,6/7/1963,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,35828293
2207833620,1.00552E+17,1.01101E+15,,طارق الغامدي,Active,5/23/2024,male,5/23/1969,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,132366030
131795910,1.2599E+17,11062862348,,جميلة الكردي,Active,1/21/2025,female,10/6/1997,ID Card,Egyptian,11:41.0,C+,Resedential,709008,819049,934821061
2206288148,1.12132E+17,1106245827,,شهد الحربي,Active,12/22/2017,female,8/1/1987,ID Card,Egyptian,00:00.0,B+,Resedential,709009,460465744,693678875
73020887,1.0876E+17,1.01101E+15,,جميلة الهلالي,Active,1/26/2025,female,6/4/1949,ID Card,Egyptian,45:13.0,B,Resedential,709008,819049,472870030
53868088,1.0481E+17,11009543714,,طارق الغامدي,Active,7/7/2022,male,1/11/1957,ID Card,Egyptian,52:57.0,B+,Resedential,709010,819059,233818100
2200673467,1.14692E+17,1100671140,,عبدالله الكردي,Active,10/9/2010,male,8/17/1962,ID Card,Egyptian,00:00.0,B,Resedential,709008,819049,224837643
60332354,1.1137E+17,1106960405,,نورا السبيعي,Active,9/22/2024,female,8/20/1980,ID Card,Egyptian,46:00.0,C+,Resedential,709009,819053,222231090
2200877148,1.00722E+17,1.01101E+15,,سارة العابد,Active,6/15/2024,female,9/17/1975,ID Card,Egyptian,00:00.0,B+,Resedential,709009,819055,220886440
91519561,1.1146E+17,1101871574,,سلمان العراقي,Suspended,2/12/2025,male,10/3/1960,ID Card,Egyptian,57:04.0,B+,Resedential,709009,819055,33150289
81795581,1.2354E+17,11039400106,,طارق القحطاني,Active,3/14/2024,male,11/1/1972,ID Card,Egyptian,17:02.0,C+,Resedential,709008,819049,473623253
80278012,1.1227E+17,1.01101E+15,,عبدالله الحسيني,Active,12/5/2022,male,8/25/2003,ID Card,Egyptian,28:41.0,B+,Resedential,709008,819049,472315489
134800566,1.1041E+17,1.01791E+15,,ليلى الدوسري,Active,4/5/2025,female,9/9/1989,ID Card,Egyptian,10:33.0,C+,Resedential,709008,819049,222138210
78120086,1.1913E+17,11035248455,,يوسف الهاشمي,Active,8/18/2022,male,6/6/1996,ID Card,Egyptian,32:53.0,B+,Resedential,709009,819053,227485570
54662304,1.0558E+17,1.01101E+15,,شهد السبيعي,Active,1/7/2020,female,6/8/1984,ID Card,Egyptian,10:55.0,B+,Resedential,709008,819049,236956530
2204861758,1.15682E+17,1104818739,,نورا الشريف,Active,11/10/2016,female,10/1/1987,ID Card,Egyptian,00:00.0,B+,Resedential,709008,819049,884593469
81600156,1.1141E+17,1104640569,,نورا الجبوري,Active,2/7/2023,female,12/9/1982,ID Card,Egyptian,30:33.0,C+,Resedential,709010,819057,244780512
